Row Labels;Max of 1Uex;Max of 1Dex;Max of 3Uex;Max of 3Dex;Max of 7Uex;Max of 7Dex;Max of 1Uin;Max of 1Din;Max of 3Uin;Max of 3Din;Max of 7Uin;Max of 7Din
A_70_P018126;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P018131;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P018146;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P018231;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P018251;0;1;0;0;0;0;0;0;1;0;0;0
A_70_P018516;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P018566;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P018576;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P018606;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P018671;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P018706;0;1;0;0;0;0;0;0;0;0;0;1
A_70_P018761;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P018886;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P018971;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P019051;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P019081;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P019181;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P019261;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P019341;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P019371;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P019461;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P019556;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P019576;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P019601;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P019626;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P019716;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P019771;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P019781;0;0;0;1;0;0;0;0;0;1;0;0
A_70_P019876;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P019881;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P020001;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P020146;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020171;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P020176;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P020281;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P020286;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P020351;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P020376;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P020391;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P020516;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020556;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020581;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P020636;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020641;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020661;0;1;0;0;0;0;0;0;0;0;0;1
A_70_P020706;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020836;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P020846;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P020936;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020966;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P020976;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P020996;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P021051;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P021286;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P021346;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P021356;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P021381;0;0;0;0;1;0;1;0;0;0;0;0
A_70_P021391;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P021561;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P021696;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P021766;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P021791;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P021821;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P021831;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P021876;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P021881;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P021991;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P022046;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022102;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P022161;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P022171;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022206;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P022241;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022331;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P022381;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P022486;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P022511;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P022551;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P022621;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P022691;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022731;0;0;0;1;0;0;0;0;0;1;0;0
A_70_P022806;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022926;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P022936;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P022976;0;0;0;0;1;0;0;1;0;0;0;0
A_70_P023076;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P023081;0;1;0;0;0;0;0;0;1;0;0;0
A_70_P023161;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P023176;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P023186;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P023431;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P023436;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P023456;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P023521;0;1;0;0;0;0;0;0;1;0;0;0
A_70_P023531;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P023581;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P023616;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P023626;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P023676;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P023691;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P023701;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P023831;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P023911;0;0;0;0;0;0;0;0;1;0;0;1
A_70_P023916;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P023926;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P023941;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P023951;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P023956;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P024011;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P024031;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P024041;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P024091;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P024171;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P024186;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P024211;0;0;0;1;0;0;0;0;0;1;0;0
A_70_P024236;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P024256;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P024261;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P024386;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P024387;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P024441;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P024471;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P024476;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P024506;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P024601;0;1;0;0;0;0;0;0;0;0;1;0
A_70_P024656;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P024671;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P024796;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P024856;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P024912;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P024921;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P024981;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P025076;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P025086;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P025116;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P025261;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P025276;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P025346;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P025401;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P025466;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P025576;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P025611;0;0;1;0;0;0;1;0;0;0;0;0
A_70_P025716;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P025726;0;0;0;0;0;1;0;0;0;0;0;1
A_70_P025751;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P025846;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P025866;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P025881;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P025991;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P026027;0;0;0;0;0;1;0;0;1;0;0;0
A_70_P026031;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P026107;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P026166;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P026171;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P026241;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P026262;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P026341;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P026526;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P026546;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P026561;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P026566;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P026596;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P026597;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P026691;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P026692;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P026711;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P026716;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P026731;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P026756;0;1;0;0;0;0;0;0;0;0;1;0
A_70_P026796;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P026797;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P026901;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P027016;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P027081;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P027161;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P027296;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P027331;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P027396;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P027401;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P027411;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P027431;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P027462;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P027566;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P027576;1;0;0;0;0;0;0;0;1;0;0;0
A_70_P027601;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P027636;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P027661;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P027706;0;0;0;0;1;0;1;0;0;0;0;0
A_70_P027766;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P027776;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P027786;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P027991;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P028026;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P028111;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P028201;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P028391;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P028416;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P028456;0;0;0;1;0;0;0;0;1;0;0;0
A_70_P028486;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P028526;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P028536;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P028571;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P028661;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P028676;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P028766;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P028871;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P028996;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P029121;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P029146;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P029166;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P029191;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P029196;0;0;0;1;0;0;0;0;0;1;0;0
A_70_P029226;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P029276;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P029281;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P029336;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P029376;0;0;0;0;1;0;1;0;0;0;0;0
A_70_P029406;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P029411;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P029446;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P029461;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P029511;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P029531;0;0;1;0;0;0;1;0;0;0;0;0
A_70_P029556;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P029581;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P029586;0;1;0;0;1;0;0;0;0;0;0;0
A_70_P029626;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P029686;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P029691;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P029796;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P029911;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P029922;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P029962;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P029966;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P030001;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P030071;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030073;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030087;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P030111;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P030147;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P030172;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030191;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P030231;1;0;0;0;0;0;0;1;0;0;0;0
A_70_P030232;1;0;0;0;0;0;0;1;0;0;0;0
A_70_P030252;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030281;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P030282;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P030339;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P030356;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030357;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030371;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P030416;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030441;0;0;0;0;1;0;0;0;1;0;0;0
A_70_P030576;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P030581;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P030591;0;0;0;0;1;0;1;0;0;0;0;0
A_70_P030636;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P030641;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P030746;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P030792;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P030796;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P030806;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P030811;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P030816;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P030826;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P030856;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P031021;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P031221;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P031231;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P031267;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P031376;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P031411;0;0;0;0;0;0;1;0;0;0;1;0
A_70_P031441;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P031466;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P031511;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P031611;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P031641;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P031701;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P031796;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P031846;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P032086;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P032191;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P032206;0;0;0;0;0;1;0;0;0;0;0;1
A_70_P032241;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P032246;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P032281;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P032296;0;0;0;0;1;0;0;0;1;0;0;0
A_70_P032356;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P032371;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P032416;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P032446;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P032496;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P032626;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P032641;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P032831;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P032846;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P032876;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P032946;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P032951;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P033011;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P033081;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P033101;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P033116;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P033131;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P033216;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P033241;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P033291;0;0;1;0;0;0;0;0;0;1;0;0
A_70_P033321;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P033411;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P033421;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P033426;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P033491;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P033516;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P033521;1;0;0;0;0;0;0;0;0;1;0;0
A_70_P033531;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P033621;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P033661;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P033706;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P033756;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P033757;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P033761;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P034246;0;0;0;0;0;1;0;1;0;0;0;0
A_70_P034356;0;1;0;0;0;0;0;0;0;1;0;0
A_70_P034386;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P034396;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P034506;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P034541;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P034581;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P034641;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P034691;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P034776;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P034886;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P034991;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P035036;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P035041;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P035071;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P035076;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P035246;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P035356;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P035396;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P035401;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P035641;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P035701;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P035731;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P035751;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P035771;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P035791;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P035811;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P035836;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P035856;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P035916;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P035936;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P035956;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P035966;0;1;0;0;0;0;0;0;0;0;1;0
A_70_P035981;0;0;0;0;1;0;0;0;1;0;0;0
A_70_P036051;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P036221;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P036236;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P036291;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P036326;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P036361;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P036431;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P036471;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P036526;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P036576;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P036586;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P036901;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037016;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037036;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P037051;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P037071;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P037146;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037201;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037271;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P037336;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P037421;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P037451;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P037591;0;1;0;0;0;0;0;0;0;0;0;1
A_70_P037596;0;0;0;0;0;1;0;0;1;0;0;0
A_70_P037616;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037731;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P037751;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P037776;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P037786;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P037806;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P037906;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P037956;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P037961;0;0;0;0;0;1;0;0;0;1;0;0
A_70_P037981;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P038036;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P038121;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P038146;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P038156;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P038231;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P038251;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P038281;0;0;0;0;0;0;0;0;1;0;1;0
A_70_P038286;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P038296;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P038351;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P038366;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P038371;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P038426;0;0;0;0;1;0;1;0;0;0;0;0
A_70_P038431;0;0;0;0;1;0;0;0;0;0;1;0
A_70_P038456;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P038496;0;1;0;0;0;0;0;0;0;0;1;0
A_70_P038551;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P038706;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P038746;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P038876;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P038886;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P038946;1;0;0;0;0;0;1;0;0;0;0;0
A_70_P038951;1;0;0;0;1;0;0;0;0;0;0;0
A_70_P039061;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P039106;1;0;0;0;0;0;0;0;0;0;0;1
A_70_P039151;1;0;1;0;0;0;0;0;0;0;0;0
A_70_P039186;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P039262;0;0;0;0;0;0;0;1;0;0;0;1
A_70_P039286;0;0;0;1;0;1;0;0;0;0;0;0
A_70_P039336;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P039337;0;1;0;0;0;1;0;0;0;0;0;0
A_70_P039641;0;1;0;0;0;0;0;1;0;0;0;0
A_70_P039702;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P039986;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P039996;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P040136;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P040246;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P040381;0;1;0;1;0;0;0;0;0;0;0;0
A_70_P040401;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P040406;0;0;0;0;0;0;1;0;1;0;0;0
A_70_P040416;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P040421;0;0;0;0;0;0;0;0;0;1;0;1
A_70_P040471;0;0;1;0;1;0;0;0;0;0;0;0
A_70_P040646;0;0;0;0;0;0;0;1;0;1;0;0
A_70_P040701;0;1;0;1;0;0;0;0;0;0;0;0
