ProbeID,1Uex,1Dex,3Uex,3Dex,7Uex,7Dex,1Uin,1Din,3Uin,3Din,7Uin,7Din
A_70_P056847,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056851,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056861,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P056866,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056871,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P056876,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P056881,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056886,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056891,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P056896,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P056901,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056906,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P056911,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056916,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056922,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056926,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056931,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056936,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056941,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056946,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056951,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056956,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056961,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056966,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P056971,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056976,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056981,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056986,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056991,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P056996,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057006,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057011,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057016,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057021,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P057026,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057031,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057036,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057041,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057046,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057051,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057056,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057061,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057066,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057071,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057076,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057081,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057086,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P057091,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057096,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057101,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057106,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057111,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057116,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057121,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P057126,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057131,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P057141,0,0,1,0,0,0,0,0,0,0,0,0
A_70_P057151,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P057156,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P057157,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057161,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057162,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057166,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057171,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057176,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P057181,0,0,0,1,0,0,0,0,0,0,0,0
A_70_P057186,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057191,1,0,1,0,1,0,1,0,1,0,1,0
A_70_P057196,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057201,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057206,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057211,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057216,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057221,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057226,0,1,0,1,0,1,0,1,0,1,0,0
A_70_P057231,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057236,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P057241,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057246,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057251,0,1,0,0,0,1,0,0,0,1,0,1
A_70_P057256,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057261,0,0,1,0,1,0,1,0,1,0,0,0
A_70_P057266,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057271,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057276,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057281,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P057286,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057291,0,0,0,0,0,0,0,1,0,0,0,0
A_70_P057296,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057301,0,1,0,0,0,0,0,0,0,1,0,1
A_70_P057306,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057311,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057316,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057321,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057326,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057331,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057336,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057341,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057346,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057351,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057356,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057361,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057366,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057371,0,0,0,0,0,0,0,1,0,0,0,0
A_70_P057376,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057381,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057386,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057391,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057396,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057401,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057406,1,0,1,0,1,0,1,0,1,0,0,0
A_70_P057411,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057416,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057421,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057426,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057431,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057436,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057441,0,0,1,0,0,0,0,0,0,1,0,1
A_70_P057446,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057451,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057456,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057461,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057466,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057471,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P057476,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057481,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057486,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057491,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057496,0,0,0,0,1,0,0,0,1,0,1,0
A_70_P057501,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057506,0,1,0,1,0,1,0,1,0,1,0,0
A_70_P057511,1,0,1,0,1,0,1,0,1,0,0,0
A_70_P057516,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057521,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057526,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057531,1,0,1,0,1,0,0,0,0,0,0,0
A_70_P057536,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P057541,0,0,0,0,0,0,0,1,0,1,0,0
A_70_P057546,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057551,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P057556,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057561,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057566,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057571,1,0,0,0,0,0,1,0,0,0,0,0
A_70_P057576,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P057581,0,1,0,1,0,1,0,0,0,1,0,1
A_70_P057586,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P057591,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057596,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P057601,0,0,0,0,0,1,0,0,0,1,0,1
A_70_P057606,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057611,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P057616,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057621,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057626,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057631,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P057636,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057641,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057646,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057651,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057656,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P057661,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057666,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P057671,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057676,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057681,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057686,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057691,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057696,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057701,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057706,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057711,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057716,0,1,0,0,0,1,0,0,0,0,0,1
A_70_P057721,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P057726,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P057731,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057736,0,0,0,0,0,0,1,0,1,0,0,0
A_70_P057741,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057746,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057751,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057756,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P057761,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057766,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057771,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P057776,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057781,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057786,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057791,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057796,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057801,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057806,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057811,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057816,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P057821,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057826,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057831,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057836,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057841,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057846,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057851,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057856,0,1,0,1,0,1,0,0,0,1,0,1
A_70_P057861,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057866,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057871,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057876,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057881,0,1,0,1,0,1,0,1,0,1,0,1
A_70_P057886,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P057891,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057896,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057901,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P057906,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P057911,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057916,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057921,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057926,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057931,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057936,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P057941,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057946,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057951,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057956,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P057961,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P057966,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057971,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057976,1,0,1,0,1,0,1,0,0,0,0,0
A_70_P057981,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057986,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057991,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P057996,0,1,0,1,0,1,0,0,0,1,0,0
A_70_P058001,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058006,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058011,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058016,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058021,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058026,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058031,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058036,1,0,1,0,1,0,1,0,1,0,1,0
A_70_P058041,1,0,0,0,0,0,1,0,0,0,0,0
A_70_P058046,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058051,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058056,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058061,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058066,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P058071,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058076,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058081,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058086,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058091,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058096,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058101,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058106,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P058111,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058116,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058121,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P058126,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P058131,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058136,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058141,0,0,0,0,0,0,0,1,0,1,0,0
A_70_P058146,0,0,0,0,0,1,0,1,0,1,0,0
A_70_P058151,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058156,0,0,0,0,0,0,0,0,0,0,1,0
A_70_P058161,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058166,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058171,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058176,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058181,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P058186,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058191,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058196,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058201,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058206,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058211,0,1,0,1,0,0,0,0,0,0,0,0
A_70_P058216,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058221,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058226,0,0,1,0,0,0,1,0,0,0,0,0
A_70_P058231,0,1,0,0,0,0,0,1,0,1,0,1
A_70_P058236,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058241,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058246,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058251,1,0,1,0,1,0,1,0,1,0,0,0
A_70_P058256,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058261,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058266,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058271,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058276,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058281,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058286,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058291,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058296,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P058301,1,0,0,0,1,0,0,0,0,0,0,0
A_70_P058306,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058311,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058316,0,1,0,1,0,0,0,1,0,1,0,0
A_70_P058321,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058326,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P058331,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P058336,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058341,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P058346,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058356,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058361,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P058366,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058371,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058376,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058381,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058386,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058391,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058396,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058401,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P058406,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058411,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058416,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058421,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058426,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058431,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058436,0,0,1,0,1,0,0,0,0,0,0,0
A_70_P058441,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058446,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058451,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058456,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058461,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058466,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P058471,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058476,0,0,0,0,0,0,0,0,0,0,0,1
A_70_P058481,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058486,0,1,0,0,1,0,0,0,0,0,1,0
A_70_P058491,0,0,0,0,0,1,0,0,0,0,0,0
A_70_P058496,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058501,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058506,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058511,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058516,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058521,0,0,0,0,0,0,0,0,1,0,0,0
A_70_P058526,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058531,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058536,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058541,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058546,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058551,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058556,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058561,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058566,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058571,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P058576,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058581,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058586,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058591,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058596,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058601,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058606,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058611,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058616,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058621,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058626,1,0,1,0,0,0,0,0,0,0,0,0
A_70_P058631,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058636,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058641,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058646,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058651,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058656,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058661,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058666,0,0,1,0,0,0,0,0,0,0,0,0
A_70_P058671,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058676,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058681,0,0,0,0,1,0,0,0,0,0,0,0
A_70_P058686,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058691,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058696,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058701,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058706,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058711,0,0,0,0,0,0,0,1,0,0,0,1
A_70_P058716,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058721,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058726,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058731,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058736,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P058741,1,0,0,0,1,0,1,0,0,0,0,0
A_70_P058746,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058751,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058756,0,1,0,1,0,1,0,0,0,1,0,0
A_70_P058761,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058766,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058771,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058776,0,0,1,0,1,0,0,0,1,0,1,0
A_70_P058781,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058786,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058791,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058796,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058801,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058806,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058811,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058816,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058821,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P058826,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058831,0,0,0,0,0,0,0,0,0,1,0,1
A_70_P058836,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058841,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058846,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058851,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058856,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058861,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058866,0,0,0,0,0,0,0,0,0,1,0,0
A_70_P058871,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058876,0,1,0,0,0,0,0,0,0,0,0,0
A_70_P058881,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058886,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058891,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058896,0,0,0,0,0,1,0,0,0,1,0,0
A_70_P058901,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058906,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058911,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058916,0,0,0,0,0,0,0,1,0,1,0,1
A_70_P058921,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058926,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058931,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058936,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058941,0,0,0,0,0,0,1,0,0,0,0,0
A_70_P058946,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058951,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058956,0,1,0,1,0,1,0,1,0,1,0,1
A_70_P058961,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058966,0,1,0,1,0,1,0,0,0,0,0,0
A_70_P058971,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058976,0,1,0,0,0,1,0,0,0,0,0,0
A_70_P058981,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058986,0,1,0,1,0,1,0,1,0,1,0,1
A_70_P058991,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P058996,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059001,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059006,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059011,1,0,0,0,0,0,0,0,0,0,0,0
A_70_P059016,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059021,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059026,0,0,0,0,0,0,0,0,0,0,0,0
A_70_P059031,0,0,0,0,0,0,0,0,0,0,0,0
